ID,class
8596,4
8597,0
8598,0
8599,1
8600,2
8601,8
8602,3
8603,8
8604,1
8605,4
8606,0
8607,7
8608,1
8609,7
8610,8
8611,1
8612,6
8613,3
8614,1
8615,4
8616,6
8617,3
8618,1
8619,3
8620,7
8621,8
8622,5
8623,1
8624,3
8625,4
8626,6
8627,3
8628,7
8629,1
8630,1
8631,5
8632,4
8633,6
8634,5
8635,8
8636,6
8637,0
8638,0
8639,6
8640,7
8641,6
8642,5
8643,3
8644,4
8645,1
8646,4
8647,3
8648,5
8649,1
8650,8
8651,1
8652,5
8653,7
8654,4
8655,4
8656,3
8657,7
8658,3
8659,6
8660,0
8661,4
8662,2
8663,2
8664,1
8665,6
8666,6
8667,6
8668,1
8669,6
8670,8
8671,1
8672,3
8673,7
8674,1
8675,1
8676,8
8677,8
8678,4
8679,7
8680,1
8681,6
8682,8
8683,6
8684,8
8685,1
8686,5
8687,6
8688,8
8689,6
8690,1
8691,6
8692,1
8693,6
8694,1
8695,2
8696,5
8697,2
8698,5
8699,6
8700,0
8701,0
8702,8
8703,8
8704,4
8705,6
8706,8
8707,3
8708,8
8709,6
8710,5
8711,6
8712,2
8713,5
8714,6
8715,2
8716,7
8717,3
8718,4
8719,8
8720,3
8721,0
8722,5
8723,3
8724,7
8725,7
8726,4
8727,6
8728,3
8729,1
8730,2
8731,5
8732,7
8733,6
8734,5
8735,3
8736,5
8737,4
8738,8
8739,2
8740,1
8741,4
8742,2
8743,6
8744,0
8745,3
8746,5
8747,1
8748,2
8749,1
8750,7
8751,6
8752,1
8753,8
8754,1
8755,7
8756,6
8757,1
8758,1
8759,1
8760,5
8761,1
8762,1
8763,2
8764,1
8765,4
8766,2
8767,2
8768,2
8769,4
8770,1
8771,1
8772,2
8773,1
8774,3
8775,0
8776,1
8777,5
8778,1
8779,6
8780,8
8781,2
8782,1
8783,4
8784,7
8785,3
8786,1
8787,7
8788,5
8789,0
8790,6
8791,0
8792,2
8793,0
8794,3
8795,7
8796,8
8797,1
8798,3
8799,5
8800,6
8801,6
8802,1
8803,8
8804,8
8805,3
8806,4
8807,2
8808,0
8809,7
8810,0
8811,3
8812,1
8813,6
8814,3
8815,4
8816,3
8817,7
8818,0
8819,3
8820,0
8821,5
8822,1
8823,5
8824,3
8825,8
8826,6
8827,3
8828,1
8829,3
8830,1
8831,6
8832,0
8833,2
8834,5
8835,3
8836,4
8837,0
8838,0
8839,3
8840,3
8841,5
8842,3
8843,7
8844,5
8845,7
8846,7
8847,1
8848,1
8849,1
8850,1
8851,5
8852,5
8853,8
8854,1
8855,1
8856,1
8857,5
8858,2
8859,6
8860,2
8861,1
8862,0
8863,1
8864,3
8865,1
8866,6
8867,6
8868,3
8869,3
8870,2
8871,2
8872,6
8873,2
8874,1
8875,8
8876,8
8877,8
8878,3
8879,4
8880,7
8881,1
8882,3
8883,7
8884,0
8885,6
8886,3
8887,1
8888,6
8889,8
8890,1
8891,7
8892,8
8893,6
8894,5
8895,5
8896,5
8897,7
8898,0
8899,4
8900,3
8901,6
8902,5
8903,1
8904,8
8905,7
8906,3
8907,3
8908,7
8909,6
8910,2
8911,3
8912,6
8913,6
8914,6
8915,4
8916,0
8917,0
8918,6
8919,8
8920,2
8921,0
8922,5
8923,3
8924,1
8925,1
8926,8
8927,2
8928,8
8929,3
8930,8
8931,7
8932,7
8933,4
8934,2
8935,1
8936,1
8937,5
8938,5
8939,6
8940,5
8941,7
8942,6
8943,3
8944,2
8945,3
8946,5
8947,7
8948,7
8949,7
8950,0
8951,1
8952,3
8953,1
8954,6
8955,1
8956,1
8957,7
8958,5
8959,5
8960,7
8961,3
8962,4
8963,3
8964,1
8965,2
8966,8
8967,8
8968,6
8969,2
8970,7
8971,4
8972,3
8973,0
8974,2
8975,1
8976,5
8977,0
8978,4
8979,8
8980,8
8981,3
8982,5
8983,8
8984,5
8985,3
8986,2
8987,1
8988,6
8989,3
8990,2
8991,1
8992,8
8993,3
8994,3
8995,2
8996,1
8997,1
8998,3
8999,5
9000,7
9001,5
9002,1
9003,0
9004,3
9005,1
9006,3
9007,3
9008,5
9009,4
9010,3
9011,8
9012,6
9013,2
9014,0
9015,8
9016,3
9017,5
9018,8
9019,7
9020,5
9021,4
9022,7
9023,0
9024,7
9025,6
9026,5
9027,4
9028,3
9029,8
9030,0
9031,8
9032,8
9033,2
9034,6
9035,6
9036,3
9037,3
9038,1
9039,1
9040,0
9041,3
9042,1
9043,2
9044,0
9045,2
9046,1
9047,6
9048,2
9049,2
9050,2
9051,5
9052,2
9053,4
9054,3
9055,4
9056,6
9057,5
9058,1
9059,6
9060,6
9061,3
9062,5
9063,8
9064,3
9065,7
9066,7
9067,5
9068,8
9069,0
9070,7
9071,5
9072,1
9073,0
9074,5
9075,2
9076,0
9077,6
9078,6
9079,4
9080,3
9081,5
9082,6
9083,7
9084,8
9085,8
9086,8
9087,3
9088,5
9089,7
9090,0
9091,2
9092,1
9093,3
9094,1
9095,7
9096,8
9097,1
9098,4
9099,4
9100,2
9101,8
9102,3
9103,8
9104,8
9105,3
9106,6
9107,8
9108,2
9109,1
9110,4
9111,6
9112,5
9113,3
9114,3
9115,6
9116,3
9117,8
9118,7
9119,1
9120,0
9121,2
9122,2
9123,8
9124,6
9125,6
9126,1
9127,7
9128,3
9129,2
9130,3
9131,0
9132,4
9133,3
9134,6
9135,3
9136,0
9137,8
9138,8
9139,0
9140,1
9141,7
9142,3
9143,3
9144,0
9145,6
9146,3
9147,1
9148,6
9149,1
9150,5
9151,3
9152,7
9153,2
9154,3
9155,0
9156,6
9157,1
9158,5
9159,7
9160,7
9161,2
9162,0
9163,1
9164,6
9165,8
9166,1
9167,0
9168,4
9169,6
9170,1
9171,5
9172,0
9173,8
9174,8
9175,2
9176,2
9177,1
9178,0
9179,6
9180,1
9181,8
9182,6
9183,8
9184,6
9185,8
9186,0
9187,1
9188,0
9189,6
9190,8
9191,5
9192,1
9193,6
9194,4
9195,8
9196,8
9197,8
9198,1
9199,2
9200,0
9201,5
9202,6
9203,0
9204,0
9205,1
9206,6
9207,4
9208,1
9209,8
9210,1
9211,6
9212,3
9213,2
9214,7
9215,1
9216,5
9217,1
9218,3
9219,3
9220,1
9221,1
9222,1
9223,2
9224,3
9225,0
9226,1
9227,3
9228,7
9229,5
9230,1
9231,8
9232,5
9233,3
9234,0
9235,1
9236,6
9237,1
9238,8
9239,7
9240,1
9241,5
9242,6
9243,4
9244,3
9245,6
9246,0
9247,6
9248,2
9249,6
9250,8
9251,7
9252,5
9253,1
9254,4
9255,4
9256,3
9257,2
9258,6
9259,8
9260,6
9261,6
9262,4
9263,5
9264,3
9265,0
9266,0
9267,7
9268,7
9269,0
9270,1
9271,5
9272,5
9273,1
9274,1
9275,6
9276,5
9277,8
9278,1
9279,0
9280,3
9281,6
9282,0
9283,1
9284,3
9285,1
9286,5
9287,2
9288,6
9289,6
9290,7
9291,7
9292,6
9293,6
9294,5
9295,3
9296,7
9297,1
9298,7
9299,3
9300,5
9301,6
9302,5
9303,3
9304,7
9305,2
9306,1
9307,0
9308,5
9309,4
9310,5
9311,6
9312,4
9313,3
9314,5
9315,6
9316,2
9317,1
9318,1
9319,3
9320,3
9321,8
9322,5
9323,0
9324,4
9325,6
9326,4
9327,8
9328,3
9329,1
9330,5
9331,2
9332,3
9333,5
9334,3
9335,0
9336,1
9337,8
9338,6
9339,1
9340,1
9341,7
9342,1
9343,0
9344,8
9345,4
9346,0
9347,4
9348,6
9349,0
9350,3
9351,3
9352,0
9353,5
9354,3
9355,1
9356,6
9357,5
9358,3
9359,6
9360,2
9361,0
9362,1
9363,1
9364,2
9365,1
9366,2
9367,8
9368,6
9369,5
9370,8
9371,6
9372,2
9373,2
9374,8
9375,8
9376,1
9377,6
9378,1
9379,1
9380,8
9381,2
9382,6
9383,6
9384,3
9385,5
9386,0
9387,3
9388,6
9389,3
9390,8
9391,0
9392,6
9393,3
9394,5
9395,4
9396,6
9397,6
9398,3
9399,5
9400,4
9401,1
9402,0
9403,3
9404,6
9405,8
9406,3
9407,4
9408,7
9409,0
9410,7
9411,6
9412,2
9413,7
9414,2
9415,3
9416,8
9417,8
9418,5
9419,0
9420,3
9421,8
9422,6
9423,8
9424,3
9425,1
9426,7
9427,5
9428,6
9429,2
9430,4
9431,6
9432,1
9433,8
9434,5
9435,2
9436,4
9437,4
9438,6
9439,6
9440,7
9441,3
9442,4
9443,4
9444,4
9445,5
9446,0
9447,3
9448,4
9449,1
9450,6
9451,1
9452,4
9453,6
9454,0
9455,0
9456,6
9457,6
9458,1
9459,5
9460,0
9461,8
9462,2
9463,3
9464,7
9465,1
9466,1
9467,0
9468,6
9469,6
9470,4
9471,2
9472,1
9473,5
9474,3
9475,4
9476,0
9477,3
9478,6
9479,3
9480,8
9481,5
9482,5
9483,7
9484,8
9485,1
9486,5
9487,7
9488,1
9489,1
9490,6
9491,8
9492,1
9493,3
9494,6
9495,6
9496,2
9497,3
9498,2
9499,2
9500,5
9501,3
9502,6
9503,1
9504,0
9505,8
9506,4
9507,3
9508,6
9509,8
9510,0
9511,7
9512,1
9513,1
9514,3
9515,2
9516,4
9517,8
9518,2
9519,1
9520,5
9521,8
9522,3
9523,5
9524,4
9525,2
9526,6
9527,1
9528,6
9529,0
9530,8
9531,7
9532,3
9533,6
9534,3
9535,6
9536,0
9537,2
9538,6
9539,1
9540,3
9541,7
9542,3
9543,6
9544,2
9545,5
9546,6
9547,6
9548,6
9549,3
9550,3
9551,2
9552,1
9553,6
9554,4
9555,1
9556,4
9557,8
9558,1
9559,8
9560,8
9561,2
9562,4
9563,0
9564,6
9565,6
9566,3
9567,3
9568,6
9569,8
9570,7
9571,5
9572,6
9573,4
9574,3
9575,1
9576,5
9577,6
9578,7
9579,3
9580,6
9581,0
9582,3
9583,3
9584,1
9585,4
9586,3
9587,8
9588,6
9589,1
9590,6
9591,2
9592,6
9593,2
9594,1
9595,6
9596,2
9597,7
9598,6
9599,3
9600,1
9601,1
9602,3
9603,8
9604,7
9605,7
9606,6
9607,5
9608,3
9609,0
9610,2
9611,4
9612,6
9613,3
9614,2
9615,6
9616,2
9617,3
9618,0
9619,5
9620,2
9621,2
9622,6
9623,6
9624,8
9625,5
9626,7
9627,1
9628,0
9629,7
9630,2
9631,1
9632,0
9633,6
9634,4
9635,8
9636,3
9637,8
9638,2
9639,7
9640,4
9641,7
9642,5
9643,8
9644,6
9645,5
9646,0
9647,1
9648,5
9649,1
9650,4
9651,3
9652,8
9653,1
9654,3
9655,8
9656,6
9657,0
9658,4
9659,1
9660,7
9661,0
9662,6
9663,8
9664,8
9665,2
9666,3
9667,1
9668,2
9669,8
9670,3
9671,8
9672,8
9673,3
9674,7
9675,7
9676,3
9677,3
9678,3
9679,6
9680,5
9681,8
9682,3
9683,5
9684,6
9685,6
9686,6
9687,3
9688,8
9689,8
9690,5
9691,6
9692,8
9693,1
9694,1
9695,6
9696,7
9697,7
9698,1
9699,8
9700,6
9701,2
9702,0
9703,2
9704,6
9705,2
9706,0
9707,3
9708,5
9709,2
9710,5
9711,5
9712,8
9713,6
9714,2
9715,0
9716,1
9717,0
9718,3
9719,7
9720,4
9721,8
9722,7
9723,8
9724,7
9725,1
9726,7
9727,8
9728,5
9729,3
9730,4
9731,3
9732,5
9733,0
9734,1
9735,3
9736,1
9737,0
9738,5
9739,0
9740,0
9741,4
9742,0
9743,3
9744,3
9745,1
9746,0
9747,8
9748,8
9749,1
9750,3
9751,7
9752,4
9753,6
9754,6
9755,3
9756,3
9757,1
9758,2
9759,5
9760,6
9761,8
9762,1
9763,6
9764,1
9765,5
9766,8
9767,3
9768,0
9769,6
9770,1
9771,0
9772,3
9773,6
9774,3
9775,3
9776,4
9777,5
9778,1
9779,2
9780,4
9781,4
9782,6
9783,2
9784,1
9785,6
9786,6
9787,1
9788,8
9789,6
9790,1
9791,8
9792,2
9793,1
9794,0
9795,2
9796,6
9797,4
9798,7
9799,3
9800,1
9801,7
9802,2
9803,3
9804,5
9805,1
9806,6
9807,8
9808,3
9809,2
9810,3
9811,6
9812,6
9813,3
9814,8
9815,5
9816,0
9817,7
9818,8
9819,3
9820,8
9821,1
9822,0
9823,5
9824,7
9825,6
9826,0
9827,3
9828,1
9829,6
9830,1
9831,4
9832,1
9833,7
9834,3
9835,6
9836,7
9837,1
9838,3
9839,1
9840,3
9841,3
9842,3
9843,3
9844,0
9845,7
9846,7
9847,1
9848,1
9849,0
9850,2
9851,7
9852,5
9853,3
9854,8
9855,3
9856,1
9857,1
9858,6
9859,0
9860,5
9861,3
9862,7
9863,3
9864,8
9865,7
9866,6
9867,6
9868,3
9869,6
9870,1
9871,0
9872,4
9873,5
9874,3
9875,7
9876,6
9877,5
9878,0
9879,5
9880,3
9881,2
9882,8
9883,3
9884,0
9885,6
9886,6
9887,1
9888,1
9889,1
9890,6
9891,1
9892,5
9893,2
9894,6
9895,6
9896,1
9897,4
9898,1
9899,1
9900,1
9901,1
9902,7
9903,0
9904,6
9905,8
9906,2
9907,5
9908,4
9909,8
9910,7
9911,3
9912,8
9913,7
9914,2
9915,2
9916,3
9917,0
9918,1
9919,1
9920,7
9921,0
9922,5
9923,1
9924,7
9925,6
9926,2
9927,1
9928,1
9929,7
9930,1
9931,1
9932,6
9933,1
9934,1
9935,4
9936,1
9937,7
9938,1
9939,4
9940,1
9941,1
9942,1
9943,7
9944,7
9945,0
9946,6
9947,2
9948,4
9949,8
9950,2
9951,7
9952,3
9953,4
9954,5
9955,0
9956,2
9957,8
9958,8
9959,8
9960,4
9961,3
9962,7
9963,4
9964,6
9965,6
9966,0
9967,6
9968,3
9969,1
9970,8
9971,6
9972,3
9973,3
9974,6
9975,1
9976,4
9977,8
9978,8
9979,3
9980,3
9981,6
9982,1
9983,3
9984,2
9985,5
9986,1
9987,8
9988,7
9989,6
9990,2
9991,4
9992,4
9993,4
9994,1
9995,7
9996,8
9997,3
9998,6
9999,3
